LIMIT_BAL,SEX.male,EDUCATION.graduate.school,EDUCATION.high.school,EDUCATION.university,MARRIAGE.married,MARRIAGE.single,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class
30000,0,0,0,1,0,1,23,0,0,0,0,0,0,12775,13864,14927,15378,15978,16560,1600,1600,1000,1000,1000,1000,0
30000,1,0,0,1,0,1,29,0,0,-1,-1,0,-1,7965,3101,3126,7365,3245,828,1000,3126,7365,0,828,8511,0
10000,1,0,1,0,0,1,23,0,0,0,0,0,0,6001,4308,3421,3615,4402,5173,2000,1500,400,1000,1000,500,0
130000,0,0,0,1,1,0,28,0,0,0,0,0,0,86914,85558,77163,80240,46637,51409,6134,3100,5000,3000,6000,13031,0
30000,0,0,1,0,1,0,53,2,0,0,0,0,0,34775,35946,37685,33305,28305,20371,1733,2452,1072,1089,3101,5000,0
50000,0,0,0,1,0,1,50,0,0,-2,-2,-2,-2,20800,0,0,0,0,0,0,0,0,0,0,0,0
80000,0,1,0,0,0,1,28,1,2,2,2,2,2,53541,54694,55297,55788,57146,58351,2600,2100,2000,2400,2300,2315,0
20000,1,0,1,0,0,1,41,1,2,-1,-1,-1,-1,9913,3261,1491,390,390,390,50,1491,2500,390,390,0,0
80000,0,0,1,0,0,1,25,0,0,0,0,0,0,79986,80012,78748,76722,70370,64510,3000,3010,2700,2300,2500,2000,0
2e+05,0,1,0,0,1,0,48,-1,-1,-1,-1,-1,-1,657,0,2080,3567,0,1731,0,2080,3567,0,1731,1081,1
360000,0,1,0,0,0,1,34,0,0,0,0,0,0,96169,96586,98927,98750,96045,93456,4000,4223,4004,4000,3500,3400,0
3e+05,1,1,0,0,1,0,35,-1,-1,-1,-1,-2,-2,1246,1217,338,0,0,0,1217,338,0,0,0,0,0
330000,1,1,0,0,1,0,53,1,-2,-1,-1,-1,0,-317,-2066,-3283,3542,7643,9584,569,817,6976,7645,2188,7,0
670000,1,1,0,0,0,1,28,0,0,0,0,0,0,88612,91137,99314,95292,63782,41114,5000,10000,4500,6000,1300,3000,0
20000,1,0,0,1,0,1,23,0,0,0,0,0,0,10478,11193,12207,14402,16399,20929,1193,1207,2402,2399,5000,0,0
260000,1,0,0,1,0,1,32,0,0,0,0,0,0,170276,164617,150188,138975,134225,128321,6200,6000,6000,5006,5006,6006,1
50000,0,0,0,1,0,1,22,1,2,0,0,0,0,51798,50497,30935,14010,19110,19500,0,1663,1544,5500,390,0,0
110000,1,1,0,0,0,1,28,0,0,0,0,0,0,107560,100395,79889,70062,70901,72754,4024,3008,3200,2600,3000,3000,1
130000,0,0,1,0,1,0,44,0,0,0,0,0,2,109006,110256,113283,101247,96939,81977,4500,5000,4000,10600,0,2300,0
4e+05,0,0,0,1,1,0,44,0,0,2,0,0,0,131595,139060,126819,104430,104990,94058,10700,3,3050,3000,3200,2800,0
30000,1,0,0,1,0,1,23,0,0,-2,-2,-2,-2,41300,0,0,0,0,0,0,0,0,0,0,0,0
360000,0,0,0,1,1,0,35,0,0,0,0,0,-2,127548,61629,59194,59444,-2206,-2206,2145,3721,2839,1303,0,0,0
50000,0,0,0,1,1,0,44,0,0,0,0,0,0,50496,47955,48751,37140,19535,19492,2007,10109,1514,1000,1000,1000,0
2e+05,1,1,0,0,0,1,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,597,0
290000,0,0,0,1,0,1,34,-1,-1,-1,-1,-1,-1,8690,-204,3268,302,3586,2345,0,3600,800,5228,2345,9139,0
10000,1,0,1,0,0,1,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,0,0,0,1,1,0,25,2,2,2,2,2,2,28766,27183,30023,29243,31262,30327,0,3600,0,2800,0,1080,1
180000,1,0,0,1,1,0,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,0,0,0,1,1,0,30,-1,-1,2,-1,-1,-1,696,1392,696,696,873,1392,1392,0,696,873,1392,696,1
20000,1,0,1,0,0,1,24,0,0,0,0,0,-2,14628,16391,18045,18055,0,0,3000,2000,1000,0,0,0,0
50000,0,0,0,1,0,1,28,-1,-1,-1,-1,-1,-1,780,0,390,390,885,885,0,390,390,885,885,885,0
3e+05,1,1,0,0,0,1,33,0,-1,-1,-1,-1,-1,34339,962,4215,2579,970,2656,962,4247,2595,970,2672,978,0
50000,1,0,1,0,1,0,37,0,0,0,0,0,0,44320,45211,45559,46164,46685,47272,2021,3259,1754,1665,1723,2099,0
1e+05,0,0,0,1,1,0,52,0,0,0,0,0,0,39555,40550,41587,42602,43327,47950,1955,1992,2007,1732,5506,0,0
360000,0,0,0,1,1,0,39,-1,2,2,-1,-1,-1,1220,330,165,5773,3598,3598,170,0,5773,3598,3598,6208,0
80000,1,0,0,1,0,1,26,0,0,0,-2,-2,-2,60315,61650,0,0,0,0,2850,0,0,0,0,0,0
490000,1,1,0,0,1,0,41,0,0,0,0,0,0,79712,81707,85703,87725,88727,91483,3000,5000,4000,3000,4000,5000,0
180000,1,0,0,1,0,1,50,-1,-1,-1,-1,-1,0,1156,396,776,776,1552,776,396,776,776,1552,0,776,0
180000,0,0,0,1,1,0,48,-2,-1,-1,-1,-1,-1,-15,2116,1494,7780,8416,0,2131,1494,7780,8416,0,1316,0
60000,0,0,0,1,0,1,40,0,0,0,0,0,0,61756,60800,55390,50221,22032,20710,2200,2100,8000,800,1000,1000,0
30000,1,0,0,1,0,1,28,1,-1,-1,-2,-2,-2,0,780,0,0,0,0,780,0,0,0,0,0,1
150000,0,0,0,1,1,0,38,0,0,0,0,0,0,140133,140414,141314,141000,142358,143358,6601,6501,5201,5501,5282,5200,0
190000,0,1,0,0,0,1,28,0,0,0,0,0,0,112039,114347,102229,83779,72666,63714,4600,4500,4000,2900,2800,3000,0
390000,1,1,0,0,1,0,41,0,0,0,0,0,0,250490,248886,204333,201825,199355,197036,9506,8000,7500,7500,7500,7100,0
50000,1,0,1,0,1,0,48,0,0,0,0,-1,-1,45600,12404,7857,3181,2430,780,1800,1506,6,2430,780,0,0
40000,1,1,0,0,0,1,24,0,0,0,0,0,0,30096,30819,13816,10291,7441,7435,1300,2013,319,415,266,277,1
150000,0,0,0,1,0,1,33,-2,-2,-2,-2,-2,-2,6806,2774,0,500,399,0,2779,0,500,399,0,0,0
50000,0,1,0,0,0,1,29,0,0,0,0,0,0,38242,28797,16068,16387,16882,17350,1799,2000,582,754,893,943,0
1e+05,1,1,0,0,0,1,32,1,2,2,0,0,0,95794,97390,94110,92823,68136,53170,4000,0,2000,2000,3000,0,0
80000,1,0,0,1,1,0,31,2,0,0,-2,-2,-2,81712,78535,0,0,0,0,3271,0,0,0,0,0,1
150000,1,1,0,0,1,0,54,-2,-1,-1,-2,-2,-2,4015,499,-948,-1580,316,316,501,632,0,1896,316,782,1
240000,0,0,0,1,1,0,28,-1,-1,-1,-1,-2,-2,1444,2553,747,0,0,0,2553,747,0,0,0,1295,0
360000,0,0,0,1,1,0,26,-1,-1,-1,-1,0,-1,4183,6469,465,4251,1668,2284,6501,467,5452,41,2286,3656,0
30000,1,0,0,1,0,1,28,-1,0,0,0,-1,-1,27368,23023,27428,28720,780,0,3000,5000,2000,780,0,0,1
50000,0,0,0,1,1,0,50,0,0,0,0,0,0,50658,48999,49388,48853,47765,48145,2357,1746,1628,1520,2202,934,0
70000,0,0,0,1,1,0,32,1,2,2,2,2,2,22914,23953,23275,24584,24051,26654,1700,0,2000,0,3000,600,0
80000,0,0,1,0,1,0,38,0,0,0,2,0,0,82391,80977,88815,83153,50910,60012,2925,12265,9,1737,1760,1882,0
70000,0,0,0,1,1,0,37,0,0,0,0,2,2,68886,60353,32488,35377,30159,29177,2850,1919,5154,1184,0,1213,1
1e+05,1,0,1,0,1,0,50,2,3,2,2,3,2,66204,64551,66924,72209,70451,72179,0,4000,7000,0,3000,3000,0
170000,1,1,0,0,1,0,40,0,0,0,0,0,0,171841,171014,168142,169821,173014,163570,7540,7540,6301,6517,6035,6435,0
3e+05,0,0,0,1,0,1,37,0,0,0,0,0,0,67943,69969,71387,72340,73853,75316,3121,3175,2736,2829,2843,2941,0
10000,0,1,0,0,0,1,26,0,-1,-1,0,0,0,9459,231,3364,6129,9009,9188,231,5000,3000,3000,329,340,0
120000,0,1,0,0,1,0,42,0,0,0,0,0,0,23331,12125,13903,13858,14777,46061,5000,5000,5000,5000,10000,6000,0
210000,0,0,0,1,0,1,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,0,0,1,0,1,0,40,0,0,0,0,0,0,105055,105886,108819,79027,80709,82406,4058,4913,3000,3000,3000,3100,0
90000,1,0,0,1,1,0,42,-1,-1,-2,-2,-2,-2,780,0,0,0,0,0,0,0,0,0,0,0,0
230000,0,1,0,0,1,0,49,-2,-2,-2,-2,-2,-2,1034,299,8994,1796,3970,7214,299,8997,1808,3970,7214,3684,0
2e+05,0,1,0,0,0,1,25,0,0,0,0,0,0,190123,194059,194464,76223,77822,80598,8487,5105,3000,2828,4073,1794,0
30000,1,0,0,1,1,0,23,2,2,2,2,2,2,27172,28224,29276,28635,30127,30525,1800,1800,150,2250,1000,0,1
120000,0,0,0,1,1,0,30,2,0,0,0,2,2,87199,89008,90834,95499,93857,99504,4110,4203,7100,0,7396,3700,1
330000,1,0,0,1,1,0,34,0,0,0,0,0,0,17421,18769,17413,17769,18138,13788,1650,1200,510,524,668,300,0
90000,0,0,1,0,1,0,56,0,0,0,0,0,0,59524,57898,57739,55499,48246,47850,2670,2690,3041,3790,2000,2000,0
110000,0,0,1,0,1,0,40,0,0,0,0,0,0,41629,42626,45666,84725,49757,46196,1688,3728,1726,1608,2169,1698,0
250000,0,1,0,0,0,1,31,0,0,0,0,0,0,67492,67875,67448,68165,68787,70111,3500,2658,3000,4000,3000,2500,0
20000,1,1,0,0,0,1,37,0,0,0,0,0,0,66599,67259,69521,16970,17326,17688,2317,2579,606,628,649,623,1
150000,0,1,0,0,1,0,33,-1,0,-1,-1,-1,-1,20441,26417,1091,5933,1517,1787,6549,1096,5962,1524,1795,1525,0
310000,1,1,0,0,1,0,33,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1
210000,0,0,0,1,1,0,32,-1,-1,-1,-1,-1,-1,733,737,737,407,737,407,737,737,407,737,407,1232,0
2e+05,0,0,0,1,0,1,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,246,1
60000,0,0,0,1,0,1,26,0,0,0,0,0,0,53986,47413,36527,28170,28963,29456,2050,2011,1200,1400,1200,800,0
50000,1,0,0,1,0,1,27,0,0,0,-2,-2,-2,26380,26439,-200,-200,-200,-200,1000,0,0,0,0,0,0
110000,0,0,0,1,1,0,48,0,0,0,0,0,0,216582,110865,74340,47152,48138,49171,8788,3152,1687,1745,1831,1732,0
170000,0,1,0,0,1,0,41,0,0,0,0,0,0,93095,95044,98505,99970,102303,104654,3500,5000,4000,4000,4000,4000,0
80000,0,0,1,0,1,0,25,0,-1,-1,-1,-1,-1,3525,1504,0,2332,4320,0,1654,0,2332,4320,0,0,1
20000,1,0,0,1,0,1,28,0,0,0,2,0,0,10926,12899,18394,16806,36070,19257,2500,9000,0,2000,2000,1500,0
260000,0,1,0,0,0,1,28,0,0,0,0,0,0,63504,66283,67341,54725,36117,35144,4000,3002,2000,2000,2464,1000,0
1e+05,1,1,0,0,0,0,48,-1,-1,-1,0,0,-1,525,1022,897,897,319,2757,1100,1000,0,0,2800,5400,1
50000,0,1,0,0,0,1,25,-1,-1,-1,-1,-1,-2,390,0,390,780,0,0,0,390,780,0,0,0,1
330000,1,0,0,0,1,0,33,0,0,0,0,0,0,26586,23818,24164,25042,25665,24059,1700,1522,1400,1000,820,770,0
1e+05,1,1,0,0,1,0,41,1,2,0,0,2,0,89137,86040,71910,65693,63835,18660,0,3515,6300,13,765,0,0
240000,1,1,0,0,0,1,28,-1,-1,-1,-1,-1,-1,326,326,326,5676,476,326,326,326,5676,476,326,526,0
360000,0,1,0,0,0,1,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,300,0,0,0,0,300,0,0
240000,0,0,0,1,1,0,33,0,0,0,0,0,0,240878,233838,238067,242579,238245,233710,10000,11000,10000,10000,10000,8000,0
30000,1,0,1,0,0,1,29,-1,-1,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0,0
480000,1,1,0,0,1,0,44,-1,-1,-1,-1,-1,-1,634,144,213,2133,3086,0,144,213,2133,3086,0,930,0
310000,0,0,0,1,0,1,25,0,0,0,0,0,0,28598,22017,14605,15125,18048,16607,8820,1576,1000,3100,2000,1000,0
30000,0,0,1,0,1,0,52,0,0,0,0,0,0,27964,25817,27097,27930,16288,17023,1720,2000,1700,1000,1000,1000,0
50000,1,0,1,0,1,0,47,1,2,0,0,0,0,66978,65198,48951,17744,36230,37128,0,2600,635,657,750,501,1
10000,0,0,1,0,1,0,49,-1,-1,-2,-1,2,2,32,-358,-748,1690,1138,930,0,0,2828,0,182,0,1
20000,1,0,0,1,0,1,38,2,-1,-1,-1,-1,-1,1442,1261,390,390,390,930,1261,390,390,390,930,0,0
30000,0,0,0,1,1,0,38,1,2,2,0,0,0,29803,30766,29918,29071,29527,30480,1734,0,1148,1034,2667,0,0
90000,1,0,0,1,1,0,29,0,0,0,0,0,0,84844,65217,63943,62327,55800,56800,2277,3489,1639,1136,1000,0,0
240000,1,1,0,0,0,1,29,0,-1,-1,-1,-1,-1,13980,9969,1276,0,8621,0,9969,1276,0,8621,0,1300,0
50000,1,1,0,0,0,1,29,-1,-1,-2,-2,-2,-2,1528,0,0,0,0,0,0,0,0,0,0,0,0
80000,0,0,1,0,1,0,34,-1,-1,-1,-1,-1,-1,3500,9295,2500,3045,1451,6541,9295,2500,3045,1456,6541,0,0
50000,1,1,0,0,0,1,30,1,2,0,0,2,0,49233,48146,50029,50921,48809,49639,0,3000,5000,0,1815,2000,1
120000,0,1,0,0,0,1,29,0,0,0,0,0,-2,59538,50150,44742,33231,-1320,-660,4000,5069,2805,0,0,1616,0
140000,1,0,1,0,0,1,33,-2,-2,-2,-2,-2,-2,500,473,-27,3788,0,9386,473,0,3815,0,9386,722,0
10000,0,0,0,1,0,0,43,0,0,0,0,0,2,6110,6302,5972,6985,7845,7574,1240,1200,1120,980,0,268,0
150000,0,0,0,1,0,1,27,0,0,0,0,0,0,58751,60163,62142,57777,51110,52284,3000,3000,2010,2000,2000,2000,0
170000,0,0,0,1,1,0,32,1,2,-1,-1,0,0,9990,4647,1399,6548,1399,0,0,1399,6548,0,0,0,1
170000,0,0,0,1,0,1,43,0,0,0,0,0,0,136113,137722,139384,141314,139252,139205,7000,7000,7000,5100,5300,5030,0
20000,0,0,0,1,1,0,22,0,0,0,0,0,0,16366,17385,18142,17245,17657,18370,1600,1600,1600,1000,1000,1000,0
80000,1,1,0,0,0,1,36,-2,-2,-2,-2,-2,-2,5012,1200,0,1159,0,0,1200,0,1159,0,0,6028,0
290000,0,1,0,0,0,1,32,-2,-2,-2,-2,-1,0,0,5743,8809,0,7241,10289,5743,5000,0,7241,5000,5000,0
280000,1,0,0,1,1,0,37,0,0,0,0,0,0,85029,71353,67680,65173,62564,59638,2625,2497,2914,1921,2001,1270,0
50000,1,1,0,0,0,1,24,0,0,0,0,0,0,16277,14875,19195,13134,13398,13549,4006,6200,3000,2000,2000,2500,0
30000,0,0,0,1,0,1,24,1,2,2,2,2,2,25193,24490,27474,27926,27189,28604,0,3400,1200,0,2500,1000,1
230000,0,0,0,1,1,0,38,-1,0,0,0,0,0,1129,2117,2283,3227,4227,4616,1029,1056,1000,1000,389,215,0
50000,1,0,0,1,1,0,56,1,2,0,0,0,0,32134,30391,10725,10541,10052,10400,0,1159,365,448,600,0,0
50000,0,0,1,0,0,1,40,0,0,0,0,0,0,29311,30862,26614,15571,14971,15546,10000,5000,1500,800,2000,2000,0
160000,0,1,0,0,0,1,24,0,0,-2,-2,-2,-2,37000,0,0,0,0,0,0,0,0,0,0,0,0
110000,0,1,0,0,0,1,28,0,0,0,0,0,0,65024,61848,57944,53857,35036,31973,2500,2900,2000,2000,2000,2000,0
30000,0,0,0,1,1,0,50,2,2,2,2,3,2,21993,22634,23057,24506,24711,24178,1300,1082,2131,900,0,2200,1
150000,0,1,0,0,0,1,28,-1,-1,2,-1,-1,2,1159,2468,1159,1159,11476,10249,2468,0,1159,11476,0,2034,0
30000,0,0,0,1,1,0,47,2,2,2,0,0,0,25893,30628,29368,27769,25999,26924,5501,22,2000,1000,2000,2039,1
20000,1,1,0,0,0,1,33,0,0,0,0,0,0,17593,38478,19703,19697,17303,1554,1472,1400,394,346,31,0,0
30000,1,0,0,1,1,0,33,2,2,0,0,0,0,42646,30060,28391,26156,25377,27422,2159,1500,1000,1000,3800,0,1
50000,0,0,1,0,1,0,40,2,2,0,0,0,0,49157,47990,38426,7816,7859,7979,0,2050,500,500,400,400,1
3e+05,0,1,0,0,1,0,52,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,0,1,0,0,1,0,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,0,0,1,0,1,0,52,-2,-2,-2,-2,-2,-2,650,2080,218,0,2355,0,2080,218,0,2355,0,0,0
1e+05,0,0,0,1,1,0,36,1,2,2,2,2,0,32196,31379,33862,35007,34147,35437,0,3000,2000,0,2000,3500,1
30000,1,0,0,1,0,1,26,0,0,0,0,0,0,26301,27376,28359,24844,25364,25935,1500,1450,889,920,992,1000,0
240000,1,0,0,1,0,0,35,0,0,0,0,0,0,18392,16427,16475,14648,9384,8171,1505,1327,1500,500,500,2000,0
20000,1,0,0,1,0,1,25,2,2,2,2,0,0,8880,9889,10087,9585,10082,10965,1500,700,0,1000,1400,0,0
280000,0,0,0,1,0,1,33,0,0,0,0,0,0,55709,51834,41426,35212,40052,46510,9441,2691,3001,6010,10000,6655,0
210000,1,0,0,1,1,0,41,2,2,2,2,2,2,87705,90376,90687,91888,93852,95734,4800,2500,3900,3400,3400,3400,1
1e+05,1,0,0,1,0,1,28,2,0,0,0,2,0,58566,56770,56300,54288,25759,25775,5100,2825,5000,0,2000,0,1
5e+05,0,1,0,0,0,1,42,-1,-1,-1,2,-1,-1,30439,1844,844,614,2887,3850,1844,1000,0,3000,4000,6000,1
160000,1,0,0,1,1,0,35,-2,-2,-1,-1,-2,-2,1822,2229,7110,1539,-1,1238,2229,7116,1539,0,1240,598,0
80000,1,1,0,0,0,1,32,0,0,0,2,0,0,37639,38659,43427,42421,42344,43229,1650,5400,0,1662,1717,1600,0
50000,1,0,0,1,0,1,29,-1,-1,0,-1,-1,-1,5140,9377,5140,5140,5140,5140,9377,1000,5140,5140,5140,2600,0
180000,0,0,0,1,0,1,35,-2,-2,-2,-2,-2,-2,3010,1679,2027,1764,11383,330,1679,2027,1774,11383,330,300,0
180000,0,0,0,1,0,1,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
210000,0,0,0,1,1,0,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
170000,1,1,0,0,0,1,25,0,0,0,0,0,0,112367,106345,91409,90720,83208,83956,5451,4456,2992,3000,3200,3200,0
80000,0,0,0,1,0,1,23,0,0,0,0,0,-1,4125,10174,6160,9020,4670,6124,6174,3160,5020,1670,6124,1600,0
180000,0,1,0,0,0,1,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,1,0,0,1,1,0,41,0,0,-2,-2,-2,-2,2524,0,0,0,0,0,0,0,0,0,0,0,1
60000,1,1,0,0,0,1,31,2,2,2,2,2,2,60705,62352,60745,58828,55606,58551,3200,0,4580,0,4727,0,1
230000,0,1,0,0,0,1,33,1,2,-1,0,-1,0,4213,1922,5346,6971,10707,15392,0,5500,4000,11000,5000,5000,1
1e+05,1,0,1,0,1,0,56,0,0,0,0,0,0,10882,11952,13047,13330,14112,14477,1250,1300,500,1000,600,600,0
360000,1,0,1,0,1,0,41,-1,-1,-1,-1,-1,-1,498,498,498,498,498,498,498,498,498,498,498,498,1
1e+05,0,0,0,1,0,1,30,2,2,2,2,0,0,96604,94153,102623,100090,101511,103503,0,10000,0,4000,7816,0,1
50000,1,0,1,0,1,0,42,0,0,0,0,0,0,42238,29224,23807,17623,17974,18350,1425,2000,1293,644,666,676,0
20000,0,1,0,0,0,1,24,-1,0,0,0,0,0,16582,17721,18762,19729,20134,19590,1422,1333,1300,700,1000,1000,0
150000,0,1,0,0,0,1,31,2,-1,-1,-1,-1,-1,390,390,390,4825,5202,780,390,390,4825,5202,780,0,1
60000,1,1,0,0,0,1,39,1,2,0,0,0,0,60037,50524,58025,59724,28575,39402,0,9000,3000,1200,11500,3000,1
350000,0,1,0,0,1,0,44,-2,-2,-2,-2,-2,-2,8544,0,0,0,8631,277,0,0,0,8631,277,7545,0
2e+05,1,0,0,1,0,1,32,2,0,0,0,-2,-2,160106,162743,81890,0,0,0,7600,4000,0,0,0,0,1
150000,0,0,1,0,1,0,46,2,2,2,2,2,0,11164,11713,11759,12453,12147,12254,1000,500,850,0,400,400,1
60000,0,0,0,1,1,0,32,0,0,0,0,0,0,57199,57417,35875,36695,36837,37307,2491,1669,1805,1263,1439,1408,0
130000,0,0,1,0,0,1,36,-1,-1,-1,-1,-1,-1,1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,1938,0
2e+05,0,0,0,1,0,1,32,0,0,0,2,0,0,127132,126380,124413,118419,121047,123719,5058,11518,0,4600,4800,4300,0
30000,1,1,0,0,0,1,25,0,0,0,0,0,0,29108,29806,30477,30651,30107,26304,1800,1800,1300,1560,1000,1100,1
20000,1,0,0,1,0,1,47,0,0,2,0,0,0,14591,16254,16686,17406,18123,19680,1900,1000,1000,1000,1864,1000,0
160000,0,0,0,1,1,0,40,0,0,2,0,0,2,137695,146193,139323,140719,143638,144482,12121,0,5100,10251,5205,0,0
240000,0,0,0,1,1,0,43,1,-2,-2,-1,0,0,0,0,0,12700,12500,26225,0,0,12700,0,13725,0,0
250000,0,0,0,1,1,0,33,3,2,2,-2,-2,-2,2500,2500,0,0,0,0,0,0,0,0,0,0,1
170000,1,1,0,0,0,1,28,0,0,0,0,0,0,56061,57179,58450,58556,51671,51090,2051,2197,1934,1793,2500,2000,0
140000,0,0,0,1,0,1,24,0,0,0,0,0,0,135432,136312,131559,111859,98815,97443,6500,4733,4015,4000,4000,3800,1
20000,1,0,0,1,0,1,22,0,0,2,2,2,2,18690,12289,5560,6310,7204,6943,3500,1000,1000,1000,0,1000,0
50000,0,0,0,1,1,0,34,0,0,0,0,0,0,49940,50761,49009,14275,17251,15077,2128,1344,505,5585,556,563,0
50000,0,0,0,1,1,0,32,1,2,2,2,0,0,51132,49594,50292,48532,27308,27539,0,4800,0,1200,1200,1400,0
20000,1,0,0,1,0,1,35,0,0,0,0,0,0,19600,19694,19945,20051,19472,19830,1312,1363,1249,1000,2000,1000,1
3e+05,1,1,0,0,0,1,33,-1,-1,-1,-1,-1,-1,4499,0,2299,900,1400,0,0,2299,900,1400,0,200,0
2e+05,1,1,0,0,1,0,34,-2,-2,-2,-2,-2,-2,1242,4006,941,2357,2945,1143,4034,945,2366,2947,1143,744,0
250000,1,1,0,0,1,0,40,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,396,396,396,109,0
180000,0,1,0,0,0,1,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
210000,0,1,0,0,0,1,33,-2,-2,-2,-2,-2,-2,1723,0,0,0,0,0,0,0,0,0,0,0,0
240000,1,1,0,0,0,1,28,0,0,0,0,0,0,147974,150683,137645,140388,142521,143736,5300,4931,4966,5000,4771,4354,0
70000,0,1,0,0,0,1,28,0,0,0,0,0,0,44397,44923,46189,39327,38618,38404,3000,3000,3000,2000,2000,1800,0
290000,0,1,0,0,1,0,30,0,0,0,0,0,0,53476,52089,49979,36439,33231,32131,2009,2569,1532,987,1002,1035,0
50000,0,0,1,0,1,0,55,0,0,0,0,2,0,46300,10849,8857,9658,9359,9554,1200,1147,1222,0,350,338,0
150000,0,0,0,1,1,0,45,0,0,0,0,0,0,141292,131970,136267,138934,140315,139258,4719,6419,6436,5113,5210,5549,0
70000,0,0,0,1,1,0,32,0,0,2,2,2,2,15623,18370,19281,18674,21361,21872,3009,1500,0,3000,1000,0,1
170000,1,1,0,0,0,1,27,-2,-2,-2,-2,-2,-2,2190,264,1408,1434,264,264,264,1408,1434,264,264,264,0
420000,1,1,0,0,0,1,29,0,0,0,0,0,0,194505,144086,144169,122453,120509,119783,5479,5502,4193,5006,4503,4003,0
70000,1,0,1,0,1,0,46,1,2,2,2,2,2,30040,29258,31137,32855,33316,34137,0,2352,2531,1300,1500,0,0
1e+05,0,1,0,0,1,0,27,0,0,2,0,0,2,39056,43420,42417,40287,42938,42095,5000,0,1500,3300,0,1571,0
30000,0,0,0,1,1,0,47,1,2,2,-2,-2,-2,5163,2475,0,0,0,0,0,0,0,0,0,0,1
50000,1,0,0,1,0,1,30,0,0,0,0,0,0,50995,50882,32777,32081,29598,29648,2500,1500,1226,1059,2000,1138,0
110000,1,0,0,1,0,1,24,2,2,2,2,2,2,101402,104878,105325,102220,107970,103301,6600,3700,0,7500,0,3906,0
50000,0,0,1,0,0,1,23,0,0,0,0,0,0,26956,27596,28192,28356,28554,28718,1462,1448,1002,1032,1024,1028,0
90000,0,0,0,1,1,0,23,0,0,0,0,0,0,12770,14241,14895,25195,23769,2269,2500,1200,10500,7000,1000,0,1
70000,0,0,1,0,1,0,55,0,0,0,0,0,0,68467,64657,55201,26213,26734,27304,2249,1519,1435,956,1000,1060,0
2e+05,1,1,0,0,1,0,32,0,0,0,0,0,0,30144,32649,32425,32625,9687,5526,3000,1000,1000,400,1000,752,0
30000,0,0,0,1,1,0,37,3,3,3,2,0,0,27672,28911,29163,28380,28636,30290,2000,1000,0,1000,2100,1500,1
170000,0,0,0,1,1,0,52,0,0,0,0,0,0,170133,168945,160660,163652,131396,130402,7620,6200,10000,5100,5500,5000,1
180000,0,0,0,1,0,1,35,1,-2,-2,-1,-1,-2,0,0,0,900,0,0,0,0,900,0,0,0,0
110000,0,1,0,0,0,1,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
90000,0,0,0,1,0,1,27,0,0,2,0,0,0,97973,100442,89242,82784,53609,49048,12500,2,5085,5000,3000,1004,1
180000,1,1,0,0,1,0,37,1,-2,-2,-2,-1,0,0,0,0,0,2201,2201,0,0,0,2201,0,0,0
1e+05,0,0,0,1,0,1,25,0,0,0,0,0,0,98349,97473,91096,76371,77162,78084,3600,3000,2700,2800,3000,2800,0
80000,0,0,0,1,1,0,36,-1,-1,-1,-1,-1,-1,1689,8638,5702,2980,1260,7868,8638,5723,2980,1260,7868,2198,0
140000,0,0,0,1,1,0,28,0,0,0,0,0,0,132070,134766,106450,106422,104337,106886,6000,4000,4000,4000,4300,3600,0
360000,0,0,0,1,1,0,47,0,0,0,0,0,0,93431,93784,93753,87660,78206,70147,3389,3357,2973,2819,2468,2503,0
120000,1,1,0,0,0,1,34,1,-1,-1,-2,-1,2,-325,279,-117,-513,1091,545,1000,0,0,2000,0,550,0
110000,0,0,0,1,0,1,40,0,0,0,0,0,0,96950,93571,86595,81077,77747,78913,3255,3056,2802,2813,4000,3500,0
